invoice_id,counterparty_canonical,expected_amount,expected_date,payment_method,status
INV-42-001745,PharmEasy Health Solutions,7883.94,2026-06-22,UPI,paid
INV-42-001746,Infosys BPM Ltd,10706.18,2025-08-19,UPI,paid
INV-42-001747,Tata Consultancy Services,62130.64,2025-07-21,UPI,paid
INV-42-001748,Lenskart Solutions Pvt Ltd,8503.72,2025-07-27,UPI,paid
INV-42-001749,Cred Avenue Pvt Ltd,33418.23,2025-10-05,NEFT,paid
INV-42-001750,Anand Freelance Studio,1665.37,2025-09-11,UPI,paid
INV-42-001751,Freshworks Inc,1837.02,2025-07-01,UPI,paid
INV-42-001752,Urban Company,3718.44,2025-03-07,card,paid
INV-42-001753,Tata Consultancy Services,4461.09,2026-08-19,UPI,paid
INV-42-001754,PharmEasy Health Solutions,2290.34,2026-03-29,UPI,paid
INV-42-001755,Urban Company,3435.21,2026-08-06,UPI,paid
INV-42-001756,Lenskart Solutions Pvt Ltd,14904.01,2025-07-19,NEFT,paid
INV-42-001757,Deepika Textiles Pvt Ltd,6657.23,2025-06-30,UPI,paid
INV-42-001758,Tata Consultancy Services,10991.19,2026-06-29,UPI,paid
INV-42-001759,Urban Company,4782.95,2025-07-06,UPI,paid
INV-42-001760,Sundaram Logistics Pvt Ltd,7673.94,2025-03-09,RTGS,paid
INV-42-001761,Swiggy Bundl Technologies,18959.28,2026-07-06,RTGS,paid
INV-42-001762,Swiggy Bundl Technologies,4457.28,2025-11-09,UPI,paid
INV-42-001763,Swiggy Bundl Technologies,3675.41,2026-08-08,NEFT,paid
INV-42-001764,Freshworks Inc,6677.98,2025-06-11,NEFT,paid
INV-42-001765,Vikram Enterprises,61340.93,2025-10-03,UPI,paid
INV-42-001766,Vikram Enterprises,18410.17,2025-11-10,UPI,paid
INV-42-001767,Anand Freelance Studio,7078.99,2026-02-07,RTGS,paid
INV-42-001768,Vikram Enterprises,2536.82,2025-05-24,card,paid
INV-42-001769,Zomato Ltd,12072.17,2025-09-20,UPI,paid
INV-42-001770,Tata Consultancy Services,15773.99,2026-07-28,NEFT,paid
INV-42-001771,Meesho Inc,7133.98,2025-03-18,UPI,paid
INV-42-001772,Nykaa E-Retail Pvt Ltd,15435.44,2025-02-17,RTGS,paid
INV-42-001773,Sundaram Logistics Pvt Ltd,12394.37,2026-01-20,UPI,paid
INV-42-001774,Infosys BPM Ltd,8992.39,2025-10-19,UPI,paid
INV-42-001775,Deepika Textiles Pvt Ltd,2427.73,2026-02-28,RTGS,paid
INV-42-001776,Meesho Inc,10520.36,2026-03-25,UPI,paid
INV-42-001777,Deepika Textiles Pvt Ltd,3685.74,2025-10-26,NEFT,paid
INV-42-001778,Deepika Textiles Pvt Ltd,54351.04,2025-11-18,card,paid
INV-42-001779,Deepika Textiles Pvt Ltd,13177.06,2025-11-25,UPI,paid
INV-42-001780,Tata Consultancy Services,20474.44,2025-09-19,NEFT,paid
INV-42-001781,Swiggy Bundl Technologies,11890.49,2026-05-14,RTGS,paid
INV-42-001782,Zomato Ltd,27082.67,2026-08-03,UPI,paid
INV-42-001783,Nykaa E-Retail Pvt Ltd,72726.18,2026-05-19,UPI,paid
INV-42-001784,Zomato Ltd,8967.74,2025-06-12,RTGS,paid
INV-42-001785,Swiggy Bundl Technologies,43164.01,2025-07-15,RTGS,paid
INV-42-001786,BigBasket Supermarket Pvt Ltd,4324.87,2025-06-05,NEFT,paid
INV-42-001787,Cred Avenue Pvt Ltd,4799.72,2026-03-19,card,paid
INV-42-001788,Tata Consultancy Services,11081.64,2025-01-09,UPI,paid
INV-42-001789,Razorpay Software Pvt Ltd,2176.35,2025-12-01,UPI,paid
INV-42-001790,Freshworks Inc,9379.58,2025-06-01,UPI,paid
INV-42-001791,Zomato Ltd,22320.94,2025-05-11,UPI,paid
INV-42-001792,Tata Consultancy Services,5595.23,2025-08-02,UPI,unpaid
INV-42-001793,Sundaram Logistics Pvt Ltd,16171.19,2025-02-20,UPI,paid
INV-42-001794,Freshworks Inc,2997.12,2025-04-06,card,paid
INV-42-001795,Meesho Inc,8353.41,2025-08-03,UPI,paid
INV-42-001796,Meesho Inc,14247.37,2025-07-15,UPI,paid
INV-42-001797,Nykaa E-Retail Pvt Ltd,7561.24,2026-04-13,UPI,paid
INV-42-001798,BigBasket Supermarket Pvt Ltd,5929.03,2025-03-08,UPI,paid
INV-42-001799,Tata Consultancy Services,11652.01,2026-04-28,UPI,paid
INV-42-001800,Anand Freelance Studio,15553.57,2025-01-10,UPI,unpaid
INV-42-001801,Priya Menon Consulting,12473.44,2025-08-03,card,paid
INV-42-001802,Infosys BPM Ltd,6932.7,2025-06-26,UPI,paid
INV-42-001803,Swiggy Bundl Technologies,34264.16,2026-01-09,card,paid
INV-42-001804,Swiggy Bundl Technologies,8059.13,2026-01-18,card,paid
INV-42-001805,Tata Consultancy Services,15589.01,2026-04-27,UPI,paid
INV-42-001806,Lenskart Solutions Pvt Ltd,2633.39,2026-06-22,UPI,paid
INV-42-001807,Infosys BPM Ltd,3873.71,2025-03-09,UPI,paid
INV-42-001808,Sundaram Logistics Pvt Ltd,26553.82,2025-05-18,card,paid
INV-42-001809,Zomato Ltd,5624.3,2025-09-21,UPI,paid
INV-42-001810,Infosys BPM Ltd,15037.89,2026-05-05,UPI,paid
INV-42-001811,Meesho Inc,2463.92,2025-05-27,UPI,paid
INV-42-001812,Swiggy Bundl Technologies,2179.94,2025-04-18,UPI,paid
INV-42-001813,Anand Freelance Studio,2805.69,2026-04-19,NEFT,paid
INV-42-001814,Meesho Inc,3029.54,2025-05-29,NEFT,paid
INV-42-001815,Zomato Ltd,22457.07,2025-02-19,RTGS,paid
INV-42-001816,Meesho Inc,7800.81,2026-08-15,UPI,paid
INV-42-001817,BigBasket Supermarket Pvt Ltd,4214.09,2025-10-14,NEFT,unpaid
INV-42-001818,Tata Consultancy Services,1190.73,2026-07-17,UPI,paid
INV-42-001819,PharmEasy Health Solutions,14064.83,2026-01-10,UPI,paid
INV-42-001820,Urban Company,14462.44,2025-10-30,UPI,paid
INV-42-001821,BigBasket Supermarket Pvt Ltd,31611.81,2026-06-01,UPI,paid
INV-42-001822,PharmEasy Health Solutions,8263.61,2025-08-16,RTGS,paid
INV-42-001823,Anand Freelance Studio,9695.66,2026-07-31,card,paid
INV-42-001824,Ola Fleet Technologies,6151.5,2026-06-28,UPI,paid
INV-42-001825,Rahul Sharma,35476.99,2025-08-20,RTGS,paid
INV-42-001826,Swiggy Bundl Technologies,17442.25,2026-02-15,UPI,paid
INV-42-001827,Sundaram Logistics Pvt Ltd,25405.92,2025-05-20,NEFT,paid
INV-42-001828,Zomato Ltd,25405.92,2025-05-19,UPI,paid
INV-42-001829,Tata Consultancy Services,43840.8,2025-03-10,UPI,paid
INV-42-001830,Swiggy Bundl Technologies,67158.45,2025-09-06,UPI,paid
INV-42-001831,BigBasket Supermarket Pvt Ltd,9777.47,2025-12-25,UPI,paid
INV-42-001832,Tata Consultancy Services,3084.9,2025-10-10,RTGS,unpaid
INV-42-001833,Swiggy Bundl Technologies,5855.27,2026-04-28,UPI,paid
INV-42-001834,Ola Fleet Technologies,9541.04,2025-06-07,UPI,paid
INV-42-001835,Swiggy Bundl Technologies,7154.29,2026-05-14,RTGS,paid
INV-42-001836,Urban Company,7154.29,2026-05-12,UPI,paid
INV-42-001837,Sundaram Logistics Pvt Ltd,17033.73,2026-05-22,RTGS,paid
INV-42-001838,BigBasket Supermarket Pvt Ltd,39376.69,2025-10-14,RTGS,unpaid
INV-42-001839,Lenskart Solutions Pvt Ltd,11188.81,2025-09-15,card,paid
INV-42-001840,Swiggy Bundl Technologies,15121.74,2026-05-22,UPI,paid
INV-42-001841,Razorpay Software Pvt Ltd,7726.08,2026-08-03,UPI,paid
INV-42-001842,Lenskart Solutions Pvt Ltd,5140.49,2025-04-11,NEFT,paid
INV-42-001843,Deepika Textiles Pvt Ltd,4200.94,2026-03-08,RTGS,paid
INV-42-001844,Zomato Ltd,12157.66,2026-04-17,NEFT,paid
INV-42-001845,Vikram Enterprises,29737.9,2026-03-19,NEFT,paid
INV-42-001846,Meesho Inc,45268.17,2025-09-17,UPI,paid
INV-42-001847,Infosys BPM Ltd,21889.55,2025-02-18,UPI,paid
INV-42-001848,Cred Avenue Pvt Ltd,13280.78,2026-07-26,RTGS,paid
INV-42-001849,Tata Consultancy Services,6413.3,2025-06-26,RTGS,paid
INV-42-001850,Tata Consultancy Services,16169.28,2025-08-22,UPI,paid
INV-42-001851,Lenskart Solutions Pvt Ltd,2794.2,2026-05-25,NEFT,paid
INV-42-001852,Freshworks Inc,23579.51,2025-12-12,RTGS,paid
INV-42-001853,Deepika Textiles Pvt Ltd,23089.49,2025-04-25,UPI,paid
INV-42-001854,Lenskart Solutions Pvt Ltd,23089.49,2025-04-24,NEFT,paid
INV-42-001855,Deepika Textiles Pvt Ltd,8938.36,2025-03-19,UPI,paid
INV-42-001856,Meesho Inc,21536.69,2025-09-27,UPI,paid
INV-42-001857,Infosys BPM Ltd,3223.93,2025-10-28,NEFT,paid
INV-42-001858,Priya Menon Consulting,4971.11,2025-05-29,UPI,paid
INV-42-001859,Zomato Ltd,23601.93,2026-03-01,NEFT,paid
INV-42-001860,Freshworks Inc,2960.66,2026-02-14,NEFT,unpaid
INV-42-001861,Sundaram Logistics Pvt Ltd,29713.52,2026-01-08,RTGS,paid
INV-42-001862,BigBasket Supermarket Pvt Ltd,29713.52,2026-01-07,UPI,paid
INV-42-001863,Razorpay Software Pvt Ltd,8669.2,2025-05-18,UPI,paid
INV-42-001864,Priya Menon Consulting,23952.28,2025-04-09,card,paid
INV-42-001865,Urban Company,7672.78,2025-08-22,NEFT,paid
INV-42-001866,Cred Avenue Pvt Ltd,7144.58,2025-02-24,UPI,paid
INV-42-001867,Meesho Inc,2126.42,2025-02-28,card,paid
INV-42-001868,Priya Menon Consulting,2854.74,2025-10-10,NEFT,paid
INV-42-001869,Anand Freelance Studio,15486.41,2025-05-17,card,paid
INV-42-001870,BigBasket Supermarket Pvt Ltd,9722.71,2025-12-05,UPI,paid
INV-42-001871,Urban Company,4387.52,2025-11-19,card,paid
INV-42-001872,Anand Freelance Studio,13068.8,2025-07-03,RTGS,paid
INV-42-001873,Lenskart Solutions Pvt Ltd,13744.05,2025-04-07,card,paid
INV-42-001874,Vikram Enterprises,6043.12,2026-05-01,UPI,paid
INV-42-001875,Swiggy Bundl Technologies,3774.63,2025-09-16,UPI,paid
INV-42-001876,BigBasket Supermarket Pvt Ltd,11059.22,2025-04-07,UPI,paid
INV-42-001877,Meesho Inc,6402.53,2026-06-26,UPI,paid
INV-42-001878,Tata Consultancy Services,23683.56,2026-01-19,card,paid
INV-42-001879,Freshworks Inc,10179.05,2025-08-12,card,unpaid
INV-42-001880,Rahul Sharma,3456.62,2025-07-01,card,paid
INV-42-001881,PharmEasy Health Solutions,4514.16,2026-04-01,UPI,paid
INV-42-001882,Urban Company,16140.36,2025-10-26,UPI,paid
INV-42-001883,Meesho Inc,4580.52,2025-07-17,NEFT,paid
INV-42-001884,Lenskart Solutions Pvt Ltd,9147.3,2026-04-04,card,unpaid
INV-42-001885,Zomato Ltd,5134.07,2026-05-18,UPI,paid
INV-42-001886,Infosys BPM Ltd,59396.66,2025-04-12,RTGS,paid
INV-42-001887,Cred Avenue Pvt Ltd,34723.3,2026-06-29,UPI,paid
INV-42-001888,Cred Avenue Pvt Ltd,5495.43,2025-07-22,UPI,paid
INV-42-001889,BigBasket Supermarket Pvt Ltd,5583.06,2026-05-19,UPI,paid
INV-42-001890,Meesho Inc,50219.01,2025-02-26,UPI,paid
INV-42-001891,Vikram Enterprises,3936.74,2026-08-08,UPI,paid
INV-42-001892,Anand Freelance Studio,8566.11,2025-11-07,UPI,paid
INV-42-001893,Urban Company,39444.54,2026-03-21,NEFT,paid
INV-42-001894,Freshworks Inc,4175.5,2025-08-08,UPI,paid
INV-42-001895,Lenskart Solutions Pvt Ltd,11542.24,2025-07-28,UPI,paid
INV-42-001896,Meesho Inc,2603.93,2025-04-30,card,paid
INV-42-001897,Razorpay Software Pvt Ltd,18081.07,2026-02-16,UPI,paid
INV-42-001898,Razorpay Software Pvt Ltd,73433.97,2026-03-09,NEFT,paid
INV-42-001899,Lenskart Solutions Pvt Ltd,126053.15,2026-02-24,NEFT,paid
INV-42-001900,BigBasket Supermarket Pvt Ltd,21068.02,2025-01-11,NEFT,paid
INV-42-001901,Priya Menon Consulting,6418.6,2025-08-17,UPI,paid
INV-42-001902,Swiggy Bundl Technologies,8677.58,2025-09-20,card,paid
INV-42-001903,Priya Menon Consulting,5086.64,2026-08-07,UPI,paid
INV-42-001904,BigBasket Supermarket Pvt Ltd,17088.8,2025-03-30,NEFT,paid
INV-42-001905,Swiggy Bundl Technologies,3707.26,2026-02-02,UPI,paid
INV-42-001906,Ola Fleet Technologies,2874.05,2026-03-25,NEFT,paid
INV-42-001907,Deepika Textiles Pvt Ltd,13448.5,2025-07-13,RTGS,paid
INV-42-001908,Zomato Ltd,16997.91,2025-06-29,UPI,paid
INV-42-001909,Cred Avenue Pvt Ltd,6646.54,2025-10-26,UPI,paid
INV-42-001910,Cred Avenue Pvt Ltd,3265.68,2025-01-26,card,paid
INV-42-001911,Razorpay Software Pvt Ltd,8950.77,2025-05-27,UPI,paid
INV-42-001912,Swiggy Bundl Technologies,2011.96,2025-01-18,NEFT,paid
INV-42-001913,Vikram Enterprises,6414.58,2025-04-17,NEFT,paid
INV-42-001914,Zomato Ltd,2661.97,2026-08-04,UPI,paid
INV-42-001915,Cred Avenue Pvt Ltd,9010.09,2026-05-03,card,paid
INV-42-001916,Tata Consultancy Services,11221.44,2025-09-01,NEFT,paid
INV-42-001917,Infosys BPM Ltd,32286.08,2025-06-06,UPI,paid
INV-42-001918,Freshworks Inc,2384.54,2026-02-02,card,paid
INV-42-001919,Infosys BPM Ltd,2928.37,2026-07-09,card,paid
INV-42-001920,Swiggy Bundl Technologies,10369.65,2026-02-20,UPI,unpaid
INV-42-001921,Anand Freelance Studio,7032.86,2026-01-08,UPI,paid
INV-42-001922,Swiggy Bundl Technologies,8615.36,2025-07-15,NEFT,paid
INV-42-001923,Anand Freelance Studio,16141.02,2026-04-20,UPI,paid
INV-42-001924,BigBasket Supermarket Pvt Ltd,10750.32,2025-05-25,UPI,paid
INV-42-001925,BigBasket Supermarket Pvt Ltd,21419.03,2025-07-24,UPI,paid
INV-42-001926,Swiggy Bundl Technologies,5595.59,2025-07-04,card,paid
INV-42-001927,Freshworks Inc,9188.61,2026-07-31,RTGS,paid
INV-42-001928,Meesho Inc,14001.11,2025-11-21,UPI,paid
INV-42-001929,Swiggy Bundl Technologies,21456.01,2026-06-28,NEFT,paid
INV-42-001930,Rahul Sharma,13155.81,2025-01-09,card,paid
INV-42-001931,Tata Consultancy Services,3419.04,2025-08-07,UPI,paid
INV-42-001932,Cred Avenue Pvt Ltd,7153.65,2025-06-29,UPI,paid
INV-42-001933,Urban Company,16811.06,2026-03-02,UPI,paid
INV-42-001934,BigBasket Supermarket Pvt Ltd,10471.42,2025-10-15,NEFT,paid
INV-42-001935,Sundaram Logistics Pvt Ltd,10471.42,2025-10-13,NEFT,paid
INV-42-001936,BigBasket Supermarket Pvt Ltd,12793.32,2026-01-26,UPI,paid
INV-42-001937,Deepika Textiles Pvt Ltd,5541.08,2026-08-09,UPI,paid
INV-42-001938,Sundaram Logistics Pvt Ltd,39802.55,2025-12-14,card,paid
INV-42-001939,Zomato Ltd,39802.55,2025-12-13,UPI,paid
INV-42-001940,Infosys BPM Ltd,31471.78,2025-11-25,UPI,paid
INV-42-001941,Deepika Textiles Pvt Ltd,7931.23,2026-03-04,card,paid
INV-42-001942,Razorpay Software Pvt Ltd,25685.75,2025-01-25,UPI,paid
INV-42-001943,Zomato Ltd,4529.52,2026-04-05,card,paid
INV-42-001944,Zomato Ltd,4529.52,2026-04-04,NEFT,paid
INV-42-001945,BigBasket Supermarket Pvt Ltd,1911.62,2025-05-14,card,paid
INV-42-001946,Zomato Ltd,9538.44,2025-07-24,card,paid
INV-42-001947,Zomato Ltd,19448.83,2025-12-10,UPI,paid
INV-42-001948,Sundaram Logistics Pvt Ltd,5441.68,2025-05-16,card,paid
INV-42-001949,Urban Company,7914.75,2026-04-06,card,paid
INV-42-001950,Rahul Sharma,4581.88,2025-04-27,UPI,paid
INV-42-001951,Deepika Textiles Pvt Ltd,5002.65,2025-03-08,UPI,paid
INV-42-001952,Deepika Textiles Pvt Ltd,36098.58,2025-06-09,NEFT,paid
INV-42-001953,Sundaram Logistics Pvt Ltd,10963.15,2025-04-19,NEFT,unpaid
INV-42-001954,Swiggy Bundl Technologies,1446.55,2025-04-04,UPI,paid
INV-42-001955,Razorpay Software Pvt Ltd,4495.61,2026-05-03,RTGS,paid
INV-42-001956,Nykaa E-Retail Pvt Ltd,14765.01,2025-03-04,UPI,paid
INV-42-001957,Zomato Ltd,21889.36,2026-07-10,NEFT,paid
INV-42-001958,Swiggy Bundl Technologies,13328.59,2025-11-26,RTGS,paid
INV-42-001959,BigBasket Supermarket Pvt Ltd,16945.2,2026-02-27,UPI,paid
INV-42-001960,BigBasket Supermarket Pvt Ltd,53832.07,2026-06-28,UPI,paid
INV-42-001961,Rahul Sharma,5419.09,2025-03-05,UPI,paid
INV-42-001962,Lenskart Solutions Pvt Ltd,5419.09,2025-03-04,UPI,paid
INV-42-001963,BigBasket Supermarket Pvt Ltd,114805.58,2026-04-02,UPI,paid
INV-42-001964,Swiggy Bundl Technologies,41212.67,2026-01-06,NEFT,paid
INV-42-001965,Sundaram Logistics Pvt Ltd,11987.1,2025-11-23,UPI,paid
INV-42-001966,Nykaa E-Retail Pvt Ltd,8086.97,2025-11-17,UPI,paid
INV-42-001967,Razorpay Software Pvt Ltd,1563.34,2026-02-24,UPI,paid
INV-42-001968,Lenskart Solutions Pvt Ltd,4644.45,2026-04-09,UPI,paid
INV-42-001969,Infosys BPM Ltd,16639.81,2025-06-02,UPI,paid
INV-42-001970,Ola Fleet Technologies,10959.28,2025-07-08,UPI,paid
INV-42-001971,Nykaa E-Retail Pvt Ltd,5213.79,2026-05-25,UPI,paid
INV-42-001972,Vikram Enterprises,8942.96,2026-05-14,NEFT,paid
INV-42-001973,BigBasket Supermarket Pvt Ltd,23362.96,2025-03-03,UPI,paid
INV-42-001974,Vikram Enterprises,18234.89,2025-05-25,UPI,paid
INV-42-001975,Ola Fleet Technologies,7109.18,2025-11-12,NEFT,paid
INV-42-001976,Tata Consultancy Services,12978.08,2025-05-13,UPI,paid
INV-42-001977,Infosys BPM Ltd,11314.47,2026-08-02,card,paid
INV-42-001978,BigBasket Supermarket Pvt Ltd,6890.49,2025-12-01,NEFT,paid
INV-42-001979,Lenskart Solutions Pvt Ltd,66548.45,2026-05-03,RTGS,paid
INV-42-001980,Infosys BPM Ltd,66548.45,2026-05-04,RTGS,paid
INV-42-001981,Lenskart Solutions Pvt Ltd,28544.43,2025-08-31,RTGS,paid
INV-42-001982,Urban Company,19503.17,2025-04-08,UPI,paid
INV-42-001983,Tata Consultancy Services,8813.23,2025-09-30,UPI,paid
INV-42-001984,Freshworks Inc,34431.3,2026-01-08,RTGS,paid
INV-42-001985,Razorpay Software Pvt Ltd,10997.04,2026-05-10,NEFT,paid
INV-42-001986,Vikram Enterprises,7828.69,2026-07-04,UPI,paid
INV-42-001987,Freshworks Inc,42469.21,2025-10-30,NEFT,paid
INV-42-001988,Freshworks Inc,15414.24,2026-01-21,UPI,paid
INV-42-001989,Zomato Ltd,5265.13,2025-01-26,UPI,paid
INV-42-001990,BigBasket Supermarket Pvt Ltd,3279.12,2025-06-01,UPI,paid
INV-42-001991,Swiggy Bundl Technologies,7145.65,2025-10-08,UPI,paid
INV-42-001992,Meesho Inc,3627.72,2025-11-27,card,paid
INV-42-001993,PharmEasy Health Solutions,9215.19,2025-11-19,RTGS,paid
INV-42-001994,Zomato Ltd,6973.52,2025-07-02,UPI,paid
INV-42-001995,Zomato Ltd,3745.72,2026-08-06,UPI,paid
INV-42-001996,Anand Freelance Studio,15606.26,2025-03-11,UPI,paid
INV-42-001997,Swiggy Bundl Technologies,11656.08,2026-01-04,card,paid
INV-42-001998,BigBasket Supermarket Pvt Ltd,17380.43,2026-07-13,UPI,paid
INV-42-001999,Ola Fleet Technologies,15753.64,2025-04-02,RTGS,paid
INV-42-002000,Swiggy Bundl Technologies,19135.37,2025-09-03,UPI,paid
